,Date,Name,Text,Hashtags
1474,2020-06-06 17:50:01+00:00,Reuters,Soccer: Hertha and Dortmund players kneel in tribute to George Floyd https://reut.rs/379r9bP,
1475,2020-06-06 15:05:00+00:00,Reuters,"From California to Indonesia, Australia and Senegal, black girls and supporters floated on surfboards to pay tribute to George Floyd https://reut.rs/37cOoC8",
1476,2020-06-06 14:59:33+00:00,Reuters,Washington se prépare à une vaste manifestation après la mort de George Floyd https://reut.rs/2XDSkZm,
1477,2020-06-06 14:20:56+00:00,Reuters,‘I can't stop seeing it’: Pulitzer Prize-winning photographer @ReutersBarria discusses capturing the protests in Minneapolis that were sparked by the killing of George Floyd. See some of his photos https://reut.rs/2zVBSLa #TheDebrief,#TheDebrief
1479,2020-06-06 12:12:41+00:00,Reuters,Londoners protest against racism after George Floyd's death ,
1480,2020-06-06 07:45:02+00:00,Reuters,"Citigroup closes some branches, mostly in LA and Chicago, due to George Floyd protests https://reut.rs/2UfS4xA",
1481,2020-06-06 07:15:01+00:00,Reuters,Black girls and supporters surf around the world to honor George Floyd https://reut.rs/2MzK2LM,
1482,2020-06-06 05:49:06+00:00,Reuters,"Thousands of Australians gathered in protests embracing the cause of U.S. protesters angered by the death of George Floyd, defying bans and warnings that fines will be issued for breaching social-distancing rules https://reut.rs/2zXRu0H",
1483,2020-06-06 04:40:12+00:00,Reuters,"Citigroup closes some branches, mostly in LA and Chicago, due to George Floyd protests https://reut.rs/3cAQCfp",
1484,2020-06-06 04:20:02+00:00,Reuters,George Floyd's death sparks new generation of activists in U.S. https://reut.rs/37gRJAd,
1485,2020-06-06 03:59:21+00:00,Reuters,Black girls and supporters surf around the world to honor George Floyd https://reut.rs/2My8EEP,
1486,2020-06-06 00:10:06+00:00,Reuters,George Floyd's death sparks new generation of activists in U.S. https://reut.rs/2MxJg1Z,
1487,2020-06-05 21:50:00+00:00,Reuters,WARNING: GRAPHIC CONTENT - ‘I was sick to my stomach when I saw that video’: New York Governor Andrew Cuomo weighed in on a video showing police in Buffalo shoving a 75-year-old man to the ground during protests over the killing of George Floyd https://reut.rs/2XDROuy,
1488,2020-06-05 18:59:44+00:00,Reuters,"Citigroup closes some branches, mostly in LA and Chicago, due to George Floyd protests https://reut.rs/3eNYk7w",
1489,2020-06-05 18:20:00+00:00,Reuters,"'Don't be proud. Get the job done. You'll end up doing much better in the end, calling the National Guard. Call me,' President Trump suggested to some governors to help quell the protests sparked by the death of George Floyd https://reut.rs/2Uf35zd",
1490,2020-06-05 16:35:03+00:00,Reuters,Factbox: Where are people around the world protesting over George Floyd? https://reut.rs/373BVk1,
1491,2020-06-05 14:50:01+00:00,Reuters,Paris bans George Floyd protest planned at U.S. Embassy https://reut.rs/2BDhr67,
1492,2020-06-05 13:49:02+00:00,Reuters,Latest updates on protests over the killing of George Floyd https://reut.rs/3gVECbZ,
1493,2020-06-05 12:59:38+00:00,Reuters,Factbox: Where are people around the world protesting over George Floyd? https://reut.rs/3dHXtp2,
1494,2020-06-05 12:14:06+00:00,Reuters,"Twitter has disabled President Donald Trump’s campaign tribute video to George Floyd on its platform, citing a copyright complaint ",
1495,2020-06-05 10:32:56+00:00,Reuters,'Get your knee off our necks': Prominent civil rights activist Al Sharpton told mourners George Floyd’s fatal encounter with police and the nationwide protests his death ignited marked a reckoning for America over race and justice ,
1496,2020-06-05 07:33:07+00:00,Reuters,Twitter disables President Donald Trump’s campaign tribute video to George Floyd over copyright complaint https://reut.rs/3gRHyGF via @aakriti_bhalla,
1497,2020-06-05 06:59:42+00:00,Reuters,"Delivering a eulogy at George Floyd's memorial service in Minneapolis, Reverend Al Sharpton said Floyd's death and the nationwide protests that followed marked a reckoning for America over race and justice https://reut.rs/2XBiAnb",
1498,2020-06-05 06:30:00+00:00,Reuters,Reverend Al Sharpton gave a eulogy at the memorial service of George Floyd and praised the unity of marchers protesting police brutality in demonstrations that have reached the doors of the White House https://reut.rs/3cysQRl,
1499,2020-06-05 05:32:18+00:00,Reuters,Twitter disables President Donald Trump’s campaign tribute video to George Floyd over copyright complaint https://reut.rs/2UcPqZm by @aakriti_bhalla,
1500,2020-06-05 05:20:47+00:00,Reuters,"UPDATE: Two police officers in Buffalo, New York, suspended without pay after a video showed them shoving a 75-year-old man to the ground, as protests over the police killing of George Floyd continued into their tenth night https://reut.rs/2Y44AkJ by @SharonBernstein",
1501,2020-06-05 03:40:00+00:00,Reuters,Civil rights activist Reverend Al Sharpton tells mourners at George Floyd’s memorial service that Floyd’s fatal encounter with police and the nationwide protests his death ignited marked a reckoning for America over race and justice https://reut.rs/3cysQRl,
1502,2020-06-05 03:30:00+00:00,Reuters,Minneapolis architect who knew George Floyd says he is committed to helping rebuild the state’s capital city https://reut.rs/3084VFI,
1503,2020-06-05 02:19:47+00:00,Reuters,Twitter disables Trump campaign tribute to George Floyd claiming copyright complaint ,
1504,2020-06-05 01:25:00+00:00,Reuters,Black architect who knew George Floyd hopes to rebuild a more just Twin Cities https://reut.rs/3084VFI,
1505,2020-06-05 01:10:00+00:00,Reuters,"At a memorial service for George Floyd in Minneapolis, Reverend Al Sharpton said, 'we cannot use Bibles as a prop,' referring to President Trump’s staged photo-op holding a Bible in front of a church. Follow live updates https://reut.rs/2z3ZyMJ",
1506,2020-06-05 01:05:59+00:00,Reuters,"George Floyd’s death shows how the culture among the Minneapolis Police rank-and-file discourages intervening when a fellow officer is out of line, says a former Minneapolis police chief https://reut.rs/3gT7CAW",
1507,2020-06-04 23:23:04+00:00,Reuters,"Protests continue in Washington, D.C., triggered by the death of George Floyd ",
1508,2020-06-04 22:50:00+00:00,Reuters,"Reverend Al Sharpton, giving a eulogy at a memorial service for George Floyd in Minneapolis, criticized President Trump for posing with a Bible in front of a church. Follow live updates https://reut.rs/2z3ZyMJ",
1509,2020-06-04 20:35:00+00:00,Reuters,Attorney General William Barr said that foreign groups and ‘extremist agitators’ affiliated with Antifa have sought to widen divisions in U.S. society following the death of George Floyd https://reut.rs/2Bymq85,
1510,2020-06-04 20:27:11+00:00,Reuters,Memorial and march for George Floyd in New York ,
1511,2020-06-04 20:20:00+00:00,Reuters,"The U.S. Senate Democratic Caucus gathered for a moment of silence for 8 minutes and 46 seconds to commemorate the life of George Floyd, as well as Ahmaud Arbery and Breonna Taylor ",
1512,2020-06-04 19:15:00+00:00,Reuters,"'We are not in any way trying to discourage peaceful protesters,' FBI Director Christopher Wray told reporters, more than a week after the death of George Floyd ",
1513,2020-06-04 19:10:00+00:00,Reuters,Protests over the killing of George Floyd in the United States spread to South Africa ,
1514,2020-06-04 17:45:00+00:00,Reuters,Oakland artists pay tribute to George Floyd with a series of murals around the city https://reut.rs/2z3jOhv,
1515,2020-06-04 17:34:07+00:00,Reuters,Memorial service for George Floyd in Minneapolis https://reut.rs/30es6hX,
1517,2020-06-04 17:01:32+00:00,Reuters,"Long before the death of George Floyd, efforts to overhaul the way policing is done in Minneapolis repeatedly fizzled in the face of a powerful union that championed military-style police tactics. Read a @Reuters special report https://reut.rs/3dwlCyI by @MJBerens1 @readelev",
1518,2020-06-04 14:27:19+00:00,Reuters,Prosecutors seeking to put a former police officer in prison for the death of George Floyd bolstered allegations on the use of force but stopped short of calling the killing intentional in a move legal experts said could ease the path to a conviction ,
1519,2020-06-04 14:25:01+00:00,Reuters,"George Floyd was infected with COVID-19, autopsy reveals https://reut.rs/3eHe78e",
1520,2020-06-04 13:10:00+00:00,Reuters,Protesters carried signs and laid flowers in Cape Town at a demonstration over the death of George Floyd ,
1521,2020-06-04 12:40:00+00:00,Reuters,"Meghan, Britain’s Duchess of Sussex, talks about the events following the death of George Floyd in a video she recorded for students graduating from her old high school in Los Angeles https://reut.rs/2XvOEJ5",
1522,2020-06-04 12:29:33+00:00,Reuters,Fundraisers say donations to Biden surge as George Floyd protests sweep country https://reut.rs/2XAVAox,
1523,2020-06-04 12:17:06+00:00,Reuters,"Video journalist @JulioCesrChavez has been covering the police brutality protests from Minneapolis, where George Floyd was killed. Tomorrow, ask him anything about his experience on the ground. https://reut.rs/2MttLrA",
1524,2020-06-04 11:54:05+00:00,Reuters,Live updates on protests over the killing of George Floyd http://reut.rs/3gG1c8s,
1525,2020-06-04 11:10:01+00:00,Reuters,"George Floyd was infected with COVID-19, autopsy reveals https://reut.rs/2BxieFE",
1526,2020-06-04 08:00:01+00:00,Reuters,Actor @JohnBoyega among thousands at London protest over the death of George Floyd https://reut.rs/374RVlN,
1527,2020-06-04 05:09:06+00:00,Reuters,Prosecutors level new criminal charges against all four Minneapolis police officers implicated in the death of George Floyd https://reut.rs/2Bx1VZp Follow our live updates here: https://reut.rs/2XuZiQp,
1528,2020-06-04 04:55:00+00:00,Reuters,Star Wars actor @JohnBoyega joined demonstrators in London's Hyde Park protest over the death of George Floyd https://reut.rs/374RVlN,
1529,2020-06-04 03:06:31+00:00,Reuters,Prosecutors level new criminal charges against all four Minneapolis police officers implicated in the death of George Floyd https://reut.rs/3czarDU Follow our live updates here: https://reut.rs/2zPK4fW,
1530,2020-06-04 02:30:00+00:00,Reuters,"Prosecutors leveled new criminal charges against three fired Minneapolis police officers and increased the charge against officer Derek Chauvin for the death of George Floyd, a case that has led to more than a week of protests https://reut.rs/300vRY6",
1531,2020-06-04 02:05:12+00:00,Reuters,Outpouring of rage over George Floyd killing tests limits of U.S. police tactics https://reut.rs/2Bqzex3,
1532,2020-06-04 00:44:46+00:00,Reuters,Exclusive: Former police officer accused of killing George Floyd gets new lawyer https://reut.rs/304Lv4B,
1533,2020-06-04 00:40:00+00:00,Reuters,WARNING: GRAPHIC CONTENT Six Atlanta police officers will face charges after bodycam video showed the officers firing a taser gun into a vehicle carrying two college students during protests over the death of George Floyd ,
1534,2020-06-04 00:05:00+00:00,Reuters,"Prosecutors leveled new criminal charges against all four Minneapolis police officers in the death of George Floyd, a case that has led to more than a week of nationwide protests https://reut.rs/300vRY6",
1535,2020-06-03 23:04:11+00:00,Reuters,Outpouring of rage over George Floyd killing tests limits of U.S. police tactics https://reut.rs/3dw3HrR,
1536,2020-06-03 22:53:07+00:00,Reuters,Some of Trump's advisers are frustrated by the president's bellicose response to George Floyd's death and the heavy-handed clearing of protesters so he could pose in front of a church https://reut.rs/2BwPA7B @jeffmason1,
1537,2020-06-03 22:35:00+00:00,Reuters,WARNING: GRAPHIC CONTENT Six Atlanta police officers will face charges for an incident in which they tased two college students during protests over the death of George Floyd ,
1538,2020-06-03 22:30:00+00:00,Reuters,Minnesota Attorney General Keith Ellison said he amended the charge against Minneapolis police officer Derek Chauvin to 2nd degree murder and three other fired officers will be charged for aiding and abetting in the death of George Floyd https://reut.rs/300vRY6,
1540,2020-06-03 21:35:11+00:00,Reuters,Exclusive: Former police officer accused of killing George Floyd gets new lawyer https://reut.rs/2Y4necy,
1541,2020-06-03 21:17:00+00:00,Reuters,"Minnesota Attorney General Keith Ellison amends charge against Minneapolis police officer Derek Chauvin to 2nd degree murder, brings charges against three other fired officers for aiding and abetting in the death of George Floyd https://reut.rs/300vRY6",
1542,2020-06-03 20:50:00+00:00,Reuters,George Floyd’s family lawyer calls for the arrest of all police officers involved in his death within a day. Follow our live updates here: https://reut.rs/2zQyC3u,
1543,2020-06-03 20:45:00+00:00,Reuters,Voices of the protest: Young demonstrators in New York explain why they rally in support of George Floyd. Follow our live updates here: https://reut.rs/2zQyC3u,
1544,2020-06-03 20:30:00+00:00,Reuters,"U.S. protesters ignored curfews overnight as they vented their anger over the death of George Floyd at the hands of police, but there was also a marked drop in the violence https://reut.rs/2MpXthg",
1545,2020-06-03 20:23:10+00:00,Reuters,"One of the three newly-charged officers in the George Floyd case is in custody and the other two are in the process of being taken into custody, a Minnesota official says http://reut.rs/300MUZZ",
1546,2020-06-03 20:12:37+00:00,Reuters,"Chinese state media has been reveling in the ongoing protests over the killing of George Floyd, highlighting Trump’s threat to use troops https://reut.rs/3cwM0qG 4/5",
1547,2020-06-03 19:50:01+00:00,Reuters,Outpouring of rage over George Floyd killing tests limits of U.S. police tactics https://reut.rs/2AyKgQw,
1548,2020-06-03 19:40:00+00:00,Reuters,Thousands protest in London over the death of George Floyd in Minneapolis https://reut.rs/2BlWyvV,
1549,2020-06-03 19:29:45+00:00,Reuters,"Minnesota's attorney general requests $1 million bail for all four officers involved in George Floyd's death, issues arrest warrants for three outstanding officers ",
1550,2020-06-03 19:22:40+00:00,Reuters,UPDATE: Court documents show three former officers are charged with aiding and abetting murder in the George Floyd case and Derek Chauvin's charge has been elevated to second-degree murder https://reut.rs/300MUZZ,
1551,2020-06-03 19:04:55+00:00,Reuters,Brooklyn church holds memorial for George Floyd ,
1552,2020-06-03 18:30:00+00:00,Reuters,"‘We expect all of the police officers to be arrested before we have the memorial here in Minneapolis, Minnesota tomorrow,’ said Benjamin Crump, one of the attorneys representing the family of George Floyd. Follow our live updates here: https://reut.rs/2zQyC3u",
1553,2020-06-03 18:25:37+00:00,Reuters,"'We stand alongside all those across the globe who are appalled and horrified by the way George Floyd lost his life,' police chiefs from across the United Kingdom said in a joint statement https://reut.rs/2XsOAtx",
1554,2020-06-03 18:19:35+00:00,Reuters,"Former Minneapolis police officer Derek Chauvin's charge will be elevated to second-degree murder and the three other former officers will also be charged in the George Floyd case, Minnesota Senator Klobuchar confirms https://reut.rs/300MUZZ",
1555,2020-06-03 18:15:02+00:00,Reuters,Exclusive: Former police officer accused of killing George Floyd gets new lawyer https://reut.rs/2Mnz0cx,
1556,2020-06-03 18:03:49+00:00,Reuters,"Exclusive: According to @Reuters /Ipsos poll, a majority of Americans sympathize with nationwide protests over the death of George Floyd and disapprove of President Trump’s response to the unrest ",
1557,2020-06-03 17:45:11+00:00,Reuters,"U.S. crowds defy curfews to protest George Floyd's death, but violence subsides https://reut.rs/2AE0Q1f",
1558,2020-06-03 17:45:00+00:00,Reuters,Small business across the country have been caught in the middle of violence and looting in the sidelines of days of U.S. protests calling for justice after the death of George Floyd https://reut.rs/3doPUDn,
1559,2020-06-03 17:05:00+00:00,Reuters,Thousands of people gathered in central London to protest against racism after the death of George Floyd in Minneapolis https://reut.rs/2BlWyvV,
1560,2020-06-03 17:04:11+00:00,Reuters,"'No justice, no peace': Thousands gathered in central London to protest against racism after the death of George Floyd https://reut.rs/36Vfo8W",
1561,2020-06-03 16:18:53+00:00,Reuters,Watch live: George Floyd’s family to visit site of fatal arrest https://bit.ly/2yYtaLp,
1562,2020-06-03 15:16:00+00:00,Reuters,The latest updates on protests over the killing of George Floyd: http://reut.rs/3gG1c8s,
1563,2020-06-03 14:43:58+00:00,Reuters,People gather in London to protest over the death of George Floyd ,
1564,2020-06-03 14:22:04+00:00,Reuters,"British police said they were appalled by the way George Floyd died and by the violence that followed in U.S. cities, but called on potential protesters in the UK to work with police as coronavirus restrictions remain in place https://reut.rs/36YBKpX",
1565,2020-06-03 14:15:00+00:00,Reuters,Tens of thousands of people defied curfews to take to the streets of U.S. cities for an eighth night in protests over the death of George Floyd and other victims of police brutality https://reut.rs/2MpXthg,
1567,2020-06-03 11:46:06+00:00,Reuters,'Justice and accountability should follow': UK police say they are appalled by the death of George Floyd and the violence which followed https://reut.rs/2MCpbYp,
1568,2020-06-03 10:45:00+00:00,Reuters,"A black-owned beauty shop in East Oakland is cleaning up, after looters ransacked the store on the sidelines of protests against the death of George Floyd https://reut.rs/3doPUDn",
1569,2020-06-03 09:36:05+00:00,Reuters,"Roger Federer, Rafa Nadal and Novak Djokovic were among the tennis players who joined the #BlackOutTuesday campaign against racial injustice, as protests continue over the death of George Floyd ",#BlackOutTuesday
1570,2020-06-03 09:30:00+00:00,Reuters,"A Reuters/Ipsos poll shows a majority of Americans sympathize with nationwide protests over the death of George Floyd, and disapprove of President Trump's response https://reut.rs/3cpZ4y5",
1571,2020-06-03 07:00:07+00:00,Reuters,"George Floyd, a 'gentle giant,' remembered in hometown Houston march https://reut.rs/2XuVG0S",
1572,2020-06-03 06:54:11+00:00,Reuters,"George Floyd, a 'gentle giant,' remembered in hometown Houston march https://reut.rs/2zMV3qr",
1573,2020-06-03 06:48:03+00:00,Reuters,"Tens of thousands of people took to the streets of U.S. cities for an eighth consecutive night of protests over George Floyd's death, clashing with police and looting stores in New York City https://reut.rs/2XSFGoo via @j_ernst_DC @newsobrien",
1574,2020-06-03 06:05:00+00:00,Reuters,"A majority of Americans sympathize with nationwide protests over the death of George Floyd and disapprove of President Trump’s response to the unrest, according to a Reuters/Ipsos poll https://reut.rs/3cpZ4y5",
1575,2020-06-03 06:00:00+00:00,Reuters,"New York Governor Andrew Cuomo and Mayor Bill de Blasio were at odds over what to do next, after a night of looting marred largely peaceful protests over the death of George Floyd https://reut.rs/300TMGP",
1576,2020-06-03 05:05:01+00:00,Reuters,"George Floyd, a 'gentle giant,' remembered in hometown Houston march https://reut.rs/3duOQxI",
1577,2020-06-03 04:30:00+00:00,Reuters,President Trump continued to push for the U.S. military to quell unrest as authorities across the country prepared for another night of protests over the killing of George Floyd https://reut.rs/2Xs1FDt,
1578,2020-06-03 03:48:10+00:00,Reuters,"Tens of thousands of people took to the streets of U.S. cities for an eighth consecutive night of protests over George Floyd's death, clashing with police and looting stores in New York City https://reut.rs/3eWt6LN by @j_ernst_DC @newsobrien",
1579,2020-06-03 02:40:10+00:00,Reuters,Images of George Floyd's killing have exposed deeper grievances among demonstrators worldwide over strained race relations in their own countries ,
1580,2020-06-03 02:01:35+00:00,Reuters,"'George Floyd is looking down at us now and he’s smiling': 60,000 people attended a memorial march in honor of Floyd in his hometown of Houston https://reut.rs/36SprvB",
1581,2020-06-03 02:00:00+00:00,Reuters,Presumptive Democratic presidential nominee Joe Biden said the death of George Floyd was a ‘wake-up call’ for a nation that must address its systemic racism https://reut.rs/3gLtGxx,
1582,2020-06-03 01:45:00+00:00,Reuters,"French police used tear gas to drive back protesters who gathered in memory of Adama Traore, a 24-year old black Frenchman who died in a 2016 police operation which some have likened to the death of George Floyd in the U.S. https://reut.rs/3cxh5e8",
1583,2020-06-03 01:05:01+00:00,Reuters,"Major broadcasters, celebrities and music streaming companies including Apple Music and Spotify turned off or made changes to their services to mark their solidarity with protests against the killing of George Floyd ",
1584,2020-06-03 00:46:43+00:00,Reuters,"Exclusive: A majority of Americans sympathize with nationwide protests over the death of George Floyd and disapprove of Trump's response to the unrest, a Reuters/Ipsos poll shows https://reut.rs/2XpWhRa",
1585,2020-06-03 00:02:48+00:00,Reuters,Pleas for change are met with batons and rubber bullets at Washington protests for George Floyd https://reut.rs/2zO2ayS,
1586,2020-06-03 00:00:00+00:00,Reuters,"'I want justice for him,' Roxie Washington, mother of George Floyd's six-year-old daughter Gianna, said while addressing reporters ",
1587,2020-06-02 23:20:01+00:00,Reuters,"George Floyd, a 'gentle giant,' remembered in hometown Houston march https://reut.rs/2Xr3bFL",
1588,2020-06-02 23:05:00+00:00,Reuters,"Stars from across the media landscape, led by the music industry, joined in what is being called #BlackoutTuesday in order to protest last week's death of George Floyd ",#BlackoutTuesday
1589,2020-06-02 22:45:46+00:00,Reuters,"Roxie Washington, mother of George Floyd's six-year-old daughter Gianna, breaks down as she speaks to the media ",
1590,2020-06-02 22:39:42+00:00,Reuters,Protests over George Floyd's death expose raw race relations worldwide https://reut.rs/3gM6gIn,
1591,2020-06-02 21:39:50+00:00,Reuters,"George Floyd’s 6-year-old daughter, her mother, and their attorneys speak ",
1592,2020-06-02 20:17:00+00:00,Reuters,"Nationwide, at least five U.S. police officers were hit by gunfire Monday night during violent protests following the death of African-American George Floyd in police custody https://reut.rs/2U4HJo1",
1593,2020-06-02 20:09:25+00:00,Reuters,State of Minnesota files human rights complaint against Minneapolis Police Department over George Floyd's death. More: http://reut.rs/3gG1c8s,
1594,2020-06-02 19:00:10+00:00,Reuters,Images of George Floyd's killing have sparked angry protests against police brutality from Amsterdam to Nairobi https://reut.rs/3gOTqJt,
1595,2020-06-02 18:59:45+00:00,Reuters,Pelosi says legislation coming soon in response to Minneapolis George Floyd killing https://reut.rs/2U3guKF,
1596,2020-06-02 18:25:00+00:00,Reuters,"After another night of protests following the death of George Floyd, New York City Mayor Bill de Blasio rebuffed calls to bring in the National Guard. Follow our live updates here: https://reut.rs/2zQyC3u",
1597,2020-06-02 17:30:00+00:00,Reuters,Views from around the world as anti-racism demonstrations spread over the death of George Floyd ,
1598,2020-06-02 16:26:00+00:00,Reuters,Zimbabwe summoned the U.S. ambassador after a senior White House official said the country was among ‘foreign adversaries’ using the unrest over the death of George Floyd to interfere in U.S. affairs https://reut.rs/2XmLbfN,
1599,2020-06-02 15:15:07+00:00,Reuters,"George Floyd protests recall earlier tensions, promises of economic change https://reut.rs/3coXGM3",
1600,2020-06-02 14:47:00+00:00,Reuters,Follow our live blog for the latest updates on the protests over the killing of George Floyd http://reut.rs/3gG1c8s,
1601,2020-06-02 14:20:20+00:00,Reuters,"'Like the people of the United States, we are shocked and appalled by the death of George Floyd,' the EU’s foreign policy chief Josep Borrell said, calling it 'an abuse of power' and warning against excessive use of force ",
1602,2020-06-02 12:13:06+00:00,Reuters,Australian police under scrutiny as thousands of people march in Sydney over George Floyd's death https://reut.rs/2TWbNlR,
1603,2020-06-02 12:00:05+00:00,Reuters,President Donald Trump suggested he would use federal troops to end unrest that has erupted following the death of George Floyd. Can Trump send the U.S. military to quell violence at protests? https://reut.rs/3dsretw,
1604,2020-06-02 11:45:04+00:00,Reuters,"George Floyd protests recall earlier tensions, promises of economic change https://reut.rs/3eGzBC3",
1605,2020-06-02 11:38:05+00:00,Reuters,"The European Union is 'shocked and appalled' by the death of George Floyd in police custody, the bloc’s top diplomat said, calling it 'an abuse of power' and warning against further excessive use of force https://reut.rs/3gNmQaT",
1606,2020-06-02 11:30:00+00:00,Reuters,Two doctors who carried out an independent autopsy of George Floyd said that he had no underlying health conditions that may have contributed to his death https://reut.rs/2XopEmX,
1607,2020-06-02 11:21:03+00:00,Reuters,"With cities across America in turmoil over the death of George Floyd, a U.S. lawmaker plans to introduce legislation this week that he hopes will end a pattern of police violence by allowing victims to sue officers for illegal and unconstitutional acts ",
1608,2020-06-02 09:35:01+00:00,Reuters,"State, independent autopsies agree on homicide in George Floyd case, but clash on underlying cause https://reut.rs/3dqlbpx",
1609,2020-06-02 09:13:43+00:00,Reuters,Australian police under scrutiny as thousands of people march in Sydney over George Floyd's death https://reut.rs/2AtU6mH,
1610,2020-06-02 08:35:00+00:00,Reuters,"Two autopsies have found that George Floyd's death was a homicide, but gave different reasons as to how he died https://reut.rs/2XopEmX",
1611,2020-06-02 08:20:00+00:00,Reuters,"‘Educate yourself and know who you are voting for,’ George Floyd’s brother Terrence said as he urged peaceful protests https://reut.rs/2U46XTI",
1612,2020-06-02 08:04:29+00:00,Reuters,Mayweather offers to cover funeral costs for George Floyd https://reut.rs/3cod2k3,
1613,2020-06-02 05:57:45+00:00,Reuters,"State, independent autopsies agree on homicide in George Floyd case, but clash on underlying cause https://reut.rs/2XmkPuy",
1614,2020-06-02 05:15:00+00:00,Reuters,"‘Let’s do this another way,’ Terrence Floyd told the crowd at a makeshift memorial for his brother George Floyd, imploring them to vote https://reut.rs/2U46XTI",
1615,2020-06-02 04:45:01+00:00,Reuters,Mayweather offers to cover funeral costs for George Floyd https://reut.rs/2Xo6DkJ,
1616,2020-06-02 04:10:00+00:00,Reuters,President Donald Trump vowed a massive show of force to end violent protests over the death of George Floyd https://reut.rs/36QSlMx,
1617,2020-06-02 03:25:01+00:00,Reuters,'We will keep fighting for you:' Site of deadly incident becomes massive memorial to George Floyd https://reut.rs/2XoV9NW,
1618,2020-06-02 03:15:02+00:00,Reuters,New Zealand's Ardern says she is 'horrified' by George Floyd's death https://reut.rs/3cpqnZs,
1619,2020-06-02 01:50:00+00:00,Reuters,Wall Street rises on economic recovery hopes despite mass protests across the U.S. in response to George Floyd's death https://reut.rs/3gKVJNC,
1620,2020-06-02 01:20:00+00:00,Reuters,"Public health experts have warned that mass protests over the death on George Floyd, an unarmed African-American who died in police custody, could worsen the spread of the coronavirus https://reut.rs/3gKO69Z",
1621,2020-06-02 01:00:00+00:00,Reuters,"Facebook and Snapchat joined a chorus of big companies condemning the death of George Floyd, an unarmed black man who died while in police custody in Minneapolis last week https://reut.rs/2ZXv4qN",
1622,2020-06-02 00:50:01+00:00,Reuters,Medical examiner declares George Floyd death homicide: report https://reut.rs/2zSLJkz,
1623,2020-06-02 00:25:01+00:00,Reuters,"State, independent autopsies agree on homicide in George Floyd case, but clash on underlying cause https://reut.rs/2MmrKO0",
1624,2020-06-02 00:10:01+00:00,Reuters,'We will keep fighting for you:' Site of deadly incident becomes massive memorial to George Floyd https://reut.rs/36Op84X,
1625,2020-06-01 23:35:01+00:00,Reuters,"Independent autopsy finds George Floyd died by asphyxiation, homicide https://reut.rs/2XUVGpE",
1626,2020-06-01 23:32:00+00:00,Reuters,President Donald Trump told state governors that their response to the nationwide protests over the death on George Floyd made them look weak and said they should take a tougher stance https://reut.rs/2XQK86T,
1627,2020-06-01 22:45:00+00:00,Reuters,Facebook and Snapchat joined other big companies condemning racial inequality in the U.S. as violent protests flared up across major cities over the death of George Floyd https://reut.rs/2ZXv4qN,
1628,2020-06-01 22:05:00+00:00,Reuters,"Mass protests across the U.S. in response to George Floyd's death could potentially 'exacerbate spread' of coronavirus, said New York Governor Andrew Cuomo. Follow our live updates here https://reut.rs/2zQyC3u",
1629,2020-06-01 21:59:34+00:00,Reuters,Dozens protest at U.S. embassy in Paris in solidarity with George Floyd https://reut.rs/2XUqh73,
1630,2020-06-01 21:10:00+00:00,Reuters,"George Floyd died of 'mechanical asphyxia' and his death was a homicide, according to two doctors who carried out a independent autopsy https://reut.rs/2zUppHt",
1631,2020-06-01 20:40:02+00:00,Reuters,"Facebook, Snapchat join chorus of companies condemning George Floyd death, racism https://reut.rs/2Mjyjkf",
1632,2020-06-01 20:00:00+00:00,Reuters,"Mass demonstrations over the past days in response to George Floyd's death could cause a spike in coronavirus infections, said New York governor Andrew Cuomo. Follow our live updates here https://reut.rs/2zQyC3u",
1633,2020-06-01 19:50:12+00:00,Reuters,New York's Cuomo calls for police reforms in wake of George Floyd's death https://reut.rs/3cpKdUu,
1634,2020-06-01 19:40:52+00:00,Reuters,"George Floyd's cause of death was 'mechanical asphyxia' and it was a homicide, according to doctors who performed an independent autopsy. Live updates: https://reut.rs/2zUdVUn",
1635,2020-06-01 19:03:19+00:00,Reuters,Attorneys for George Floyd’s family speak about preliminary findings of an independent autopsy ,
1636,2020-06-01 17:50:01+00:00,Reuters,"Thousands chant 'I can't breathe' at Amsterdam rally, angry at George Floyd's death https://reut.rs/3gJ3Hqn",
1637,2020-06-01 17:05:20+00:00,Reuters,"Facebook, Snapchat join chorus of companies condemning George Floyd death, racism https://reut.rs/3eEoCJh",
1638,2020-06-01 16:02:59+00:00,Reuters,"'I am deeply saddened, truly pained and plain angry:' @NBA great Michael Jordan voices outrage over the death of George Floyd https://reut.rs/3drCXss",
1639,2020-06-01 13:40:06+00:00,Reuters,"Facebook, Snapchat join chorus of companies condemning George Floyd death, racism https://reut.rs/3gOvvdd",
1640,2020-06-01 12:58:45+00:00,Reuters,A tanker truck drove through thousands of people marching on a Minneapolis highway over the death of George Floyd on Sunday https://reut.rs/2Xm0ky0,
1641,2020-06-01 12:57:14+00:00,Reuters,Basketball great Michael Jordan speaks out on death of George Floyd: 'I stand with those who are calling out the ingrained racism and violence toward people of color in our country. We have had enough' https://reut.rs/3eEh0qh,
1642,2020-06-01 12:53:02+00:00,Reuters,"U.S. protests thread: fires burned near the White House, stores were looted in New York City and Southern California, and a tanker truck drove into marchers in Minneapolis as protests over the killing of George Floyd continue https://reut.rs/2Xj9PxQ",
